Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study,stage,tissue,create_date,version
SRR2967541,RNA-Seq,200,261773800,PRJNA304502,SAMN04303737,186488197,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456987,GSM1957489,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957489,iPSC 409B2,SRP066834,58 days,Microdissected cortical-like ventricle from cerebral organoid,2015-12-01T09:38:00Z,1
SRR2967542,RNA-Seq,200,273312200,PRJNA304502,SAMN04303739,192541652,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456988,GSM1957490,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957490,iPSC 409B2,SRP066834,58 days,Microdissected cortical-like ventricle from cerebral organoid,2015-12-01T09:38:00Z,1
SRR2967543,RNA-Seq,200,296197400,PRJNA304502,SAMN04303740,212354561,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456989,GSM1957491,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957491,iPSC 409B2,SRP066834,58 days,Microdissected cortical-like ventricle from cerebral organoid,2015-12-01T09:36:00Z,1
SRR2967544,RNA-Seq,200,362177800,PRJNA304502,SAMN04303741,254182394,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456990,GSM1957492,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957492,iPSC 409B2,SRP066834,58 days,Microdissected cortical-like ventricle from cerebral organoid,2015-12-01T09:39:00Z,1
SRR2967545,RNA-Seq,200,379538400,PRJNA304502,SAMN04303742,264898499,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456991,GSM1957493,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957493,iPSC 409B2,SRP066834,58 days,Microdissected cortical-like ventricle from cerebral organoid,2015-12-01T09:36:00Z,1
SRR2967546,RNA-Seq,200,304573200,PRJNA304502,SAMN04303743,215599805,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456992,GSM1957495,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957495,iPSC 409B2,SRP066834,58 days,Microdissected cortical-like ventricle from cerebral organoid,2015-12-01T09:36:00Z,1
SRR2967547,RNA-Seq,200,364570200,PRJNA304502,SAMN04303744,252464197,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456993,GSM1957497,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957497,iPSC 409B2,SRP066834,58 days,Microdissected cortical-like ventricle from cerebral organoid,2015-12-01T09:36:00Z,1
SRR2967548,RNA-Seq,200,378918800,PRJNA304502,SAMN04303865,267242656,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456994,GSM1957499,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957499,iPSC 409B2,SRP066834,58 days,Microdissected cortical-like ventricle from cerebral organoid,2015-12-01T09:36:00Z,1
SRR2967549,RNA-Seq,200,263342800,PRJNA304502,SAMN04303866,187491221,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456995,GSM1957501,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957501,iPSC 409B2,SRP066834,58 days,Microdissected cortical-like ventricle from cerebral organoid,2015-12-01T09:36:00Z,1
SRR2967550,RNA-Seq,200,275633600,PRJNA304502,SAMN04303738,196284007,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456996,GSM1957503,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957503,iPSC 409B2,SRP066834,58 days,Microdissected cortical-like ventricle from cerebral organoid,2015-12-01T09:36:00Z,1
SRR2967551,RNA-Seq,200,337939400,PRJNA304502,SAMN04303867,239425452,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456997,GSM1957505,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957505,iPSC 409B2,SRP066834,58 days,Microdissected cortical-like ventricle from cerebral organoid,2015-12-01T09:36:00Z,1
SRR2967552,RNA-Seq,200,293119800,PRJNA304502,SAMN04303868,205446717,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456998,GSM1957507,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957507,iPSC 409B2,SRP066834,58 days,Microdissected cortical-like ventricle from cerebral organoid,2015-12-01T09:40:00Z,1
SRR2967553,RNA-Seq,200,253134600,PRJNA304502,SAMN04303869,180853218,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456999,GSM1957509,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957509,iPSC 409B2,SRP066834,58 days,Microdissected cortical-like ventricle from cerebral organoid,2015-12-01T09:36:00Z,1
SRR2967554,RNA-Seq,200,309542400,PRJNA304502,SAMN04303870,220748728,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1457000,GSM1957511,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957511,iPSC 409B2,SRP066834,58 days,Microdissected cortical-like ventricle from cerebral organoid,2015-12-01T09:36:00Z,1
SRR2967555,RNA-Seq,200,268931600,PRJNA304502,SAMN04303871,193231903,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1457001,GSM1957513,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957513,iPSC 409B2,SRP066834,58 days,Microdissected cortical-like ventricle from cerebral organoid,2015-12-01T09:36:00Z,1
SRR2967556,RNA-Seq,200,333612200,PRJNA304502,SAMN04303872,235573550,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1457002,GSM1957515,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957515,iPSC 409B2,SRP066834,58 days,Microdissected cortical-like ventricle from cerebral organoid,2015-12-01T09:37:00Z,1
SRR2967557,RNA-Seq,200,295504200,PRJNA304502,SAMN04303873,208404278,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1457003,GSM1957518,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957518,iPSC 409B2,SRP066834,58 days,Microdissected cortical-like ventricle from cerebral organoid,2015-12-01T09:37:00Z,1
SRR2967558,RNA-Seq,200,207491600,PRJNA304502,SAMN04303874,147806530,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1457004,GSM1957520,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957520,iPSC 409B2,SRP066834,58 days,Microdissected cortical-like ventricle from cerebral organoid,2015-12-01T09:36:00Z,1
SRR2967559,RNA-Seq,200,354686800,PRJNA304502,SAMN04303875,246453348,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1457005,GSM1957522,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957522,iPSC 409B2,SRP066834,58 days,Microdissected cortical-like ventricle from cerebral organoid,2015-12-01T09:37:00Z,1
SRR2967560,RNA-Seq,200,340214400,PRJNA304502,SAMN04303876,238348234,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1457006,GSM1957524,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957524,iPSC 409B2,SRP066834,58 days,Microdissected cortical-like ventricle from cerebral organoid,2015-12-01T09:38:00Z,1
SRR2967561,RNA-Seq,200,279443200,PRJNA304502,SAMN04303877,200765256,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1457007,GSM1957526,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957526,iPSC 409B2,SRP066834,58 days,Microdissected cortical-like ventricle from cerebral organoid,2015-12-01T09:41:00Z,1
SRR2967562,RNA-Seq,200,331985200,PRJNA304502,SAMN04303878,236124840,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1457008,GSM1957527,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957527,iPSC 409B2,SRP066834,58 days,Microdissected cortical-like ventricle from cerebral organoid,2015-12-01T09:42:00Z,1
SRR2967563,RNA-Seq,200,389492400,PRJNA304502,SAMN04303879,269955175,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1457009,GSM1957528,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957528,iPSC 409B2,SRP066834,58 days,Microdissected cortical-like ventricle from cerebral organoid,2015-12-01T09:38:00Z,1
SRR2967564,RNA-Seq,200,291733200,PRJNA304502,SAMN04303880,204974591,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1457010,GSM1957529,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957529,iPSC 409B2,SRP066834,58 days,Microdissected cortical-like ventricle from cerebral organoid,2015-12-01T09:38:00Z,1
SRR2967565,RNA-Seq,200,320683800,PRJNA304502,SAMN04303881,226561907,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1457011,GSM1957530,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957530,iPSC 409B2,SRP066834,58 days,Microdissected cortical-like ventricle from cerebral organoid,2015-12-01T09:38:00Z,1
SRR2967566,RNA-Seq,200,338755600,PRJNA304502,SAMN04303882,247513376,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1457012,GSM1957531,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957531,iPSC 409B2,SRP066834,58 days,Microdissected cortical-like ventricle from cerebral organoid,2015-12-01T09:38:00Z,1
SRR2967567,RNA-Seq,200,277236800,PRJNA304502,SAMN04303883,190875969,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1457013,GSM1957532,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957532,iPSC 409B2,SRP066834,58 days,Microdissected cortical-like ventricle from cerebral organoid,2015-12-01T09:38:00Z,1
SRR2967568,RNA-Seq,200,346068200,PRJNA304502,SAMN04303884,244665137,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1457014,GSM1957533,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957533,iPSC 409B2,SRP066834,58 days,Microdissected cortical-like ventricle from cerebral organoid,2015-12-01T09:38:00Z,1
SRR2967569,RNA-Seq,200,267240800,PRJNA304502,SAMN04303885,190454066,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1457015,GSM1957534,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957534,iPSC 409B2,SRP066834,58 days,Microdissected cortical-like ventricle from cerebral organoid,2015-12-01T09:41:00Z,1
SRR2967570,RNA-Seq,200,291697400,PRJNA304502,SAMN04303886,206725062,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1457016,GSM1957535,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957535,iPSC 409B2,SRP066834,58 days,Microdissected cortical-like ventricle from cerebral organoid,2015-12-01T09:42:00Z,1
SRR2967571,RNA-Seq,200,359586600,PRJNA304502,SAMN04303887,249540814,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1457017,GSM1957536,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957536,iPSC 409B2,SRP066834,58 days,Microdissected cortical-like ventricle from cerebral organoid,2015-12-01T09:40:00Z,1
SRR2967572,RNA-Seq,200,501775400,PRJNA304502,SAMN04303888,374331590,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1457018,GSM1957537,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957537,iPSC 409B2,SRP066834,58 days,Microdissected cortical-like ventricle from cerebral organoid,2015-12-01T09:40:00Z,1
SRR2967573,RNA-Seq,200,476203400,PRJNA304502,SAMN04303889,349251655,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1457019,GSM1957538,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957538,iPSC 409B2,SRP066834,58 days,Microdissected cortical-like ventricle from cerebral organoid,2015-12-01T09:40:00Z,1
SRR2967574,RNA-Seq,200,455918800,PRJNA304502,SAMN04303890,336862954,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1457020,GSM1957539,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957539,iPSC 409B2,SRP066834,58 days,Microdissected cortical-like ventricle from cerebral organoid,2015-12-01T09:40:00Z,1
SRR2967575,RNA-Seq,200,588121200,PRJNA304502,SAMN04303891,430429670,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1457021,GSM1957540,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957540,iPSC 409B2,SRP066834,58 days,Microdissected cortical-like ventricle from cerebral organoid,2015-12-01T09:40:00Z,1
SRR2967576,RNA-Seq,200,430377000,PRJNA304502,SAMN04303892,318736175,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1457022,GSM1957541,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957541,iPSC 409B2,SRP066834,58 days,Microdissected cortical-like ventricle from cerebral organoid,2015-12-01T09:40:00Z,1
SRR2967577,RNA-Seq,200,422916200,PRJNA304502,SAMN04303893,315934985,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1457023,GSM1957542,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957542,iPSC 409B2,SRP066834,58 days,Microdissected cortical-like ventricle from cerebral organoid,2015-12-01T09:40:00Z,1
SRR2967578,RNA-Seq,200,359730800,PRJNA304502,SAMN04303894,265776294,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1457024,GSM1957543,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957543,iPSC 409B2,SRP066834,58 days,Microdissected cortical-like ventricle from cerebral organoid,2015-12-01T09:40:00Z,1
SRR2967579,RNA-Seq,200,500895000,PRJNA304502,SAMN04303745,369042356,GEO,public,"fastq,run.zq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1457025,GSM1957544,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957544,iPSC 409B2,SRP066834,58 days,Microdissected cortical-like ventricle from cerebral organoid,,
SRR2967580,RNA-Seq,200,580611400,PRJNA304502,SAMN04303746,428302940,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1457026,GSM1957545,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957545,iPSC 409B2,SRP066834,58 days,Microdissected cortical-like ventricle from cerebral organoid,2015-12-01T09:44:00Z,1
SRR2967581,RNA-Seq,200,583697800,PRJNA304502,SAMN04303747,430457476,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1457027,GSM1957546,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957546,iPSC 409B2,SRP066834,58 days,Microdissected cortical-like ventricle from cerebral organoid,2015-12-01T09:41:00Z,1
SRR2967582,RNA-Seq,200,499060200,PRJNA304502,SAMN04303748,369783703,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1457028,GSM1957547,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957547,iPSC 409B2,SRP066834,58 days,Microdissected cortical-like ventricle from cerebral organoid,2015-12-01T09:41:00Z,1
SRR2967583,RNA-Seq,200,756293400,PRJNA304502,SAMN04303749,544973581,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1457029,GSM1957548,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957548,iPSC 409B2,SRP066834,58 days,Microdissected cortical-like ventricle from cerebral organoid,2015-12-01T09:45:00Z,1
SRR2967584,RNA-Seq,200,608203800,PRJNA304502,SAMN04303750,436464061,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1457030,GSM1957549,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957549,iPSC 409B2,SRP066834,58 days,Microdissected cortical-like ventricle from cerebral organoid,2015-12-01T09:41:00Z,1
SRR2967585,RNA-Seq,200,684023000,PRJNA304502,SAMN04303751,495568654,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1457031,GSM1957550,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957550,iPSC 409B2,SRP066834,58 days,Microdissected cortical-like ventricle from cerebral organoid,2015-12-01T09:42:00Z,1
SRR2967586,RNA-Seq,200,451352400,PRJNA304502,SAMN04303752,334008903,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1457032,GSM1957551,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957551,iPSC 409B2,SRP066834,58 days,Microdissected cortical-like ventricle from cerebral organoid,2015-12-01T09:41:00Z,1
SRR2967587,RNA-Seq,200,522312400,PRJNA304502,SAMN04303753,381464411,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1457033,GSM1957552,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957552,iPSC 409B2,SRP066834,58 days,Microdissected cortical-like ventricle from cerebral organoid,2015-12-01T09:41:00Z,1
SRR2967588,RNA-Seq,200,486674200,PRJNA304502,SAMN04303754,354677867,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1457034,GSM1957553,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957553,iPSC 409B2,SRP066834,58 days,Microdissected cortical-like ventricle from cerebral organoid,2015-12-01T09:45:00Z,1
SRR2967589,RNA-Seq,200,463337600,PRJNA304502,SAMN04303755,343096489,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1457035,GSM1957554,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957554,iPSC 409B2,SRP066834,58 days,Microdissected cortical-like ventricle from cerebral organoid,2015-12-01T09:44:00Z,1
SRR2967590,RNA-Seq,200,451594800,PRJNA304502,SAMN04303756,329972758,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1457036,GSM1957555,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957555,iPSC 409B2,SRP066834,58 days,Microdissected cortical-like ventricle from cerebral organoid,2015-12-01T09:44:00Z,1
SRR2967591,RNA-Seq,200,651064600,PRJNA304502,SAMN04303757,478686197,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1457037,GSM1957556,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957556,iPSC 409B2,SRP066834,58 days,Microdissected cortical-like ventricle from cerebral organoid,2015-12-01T09:42:00Z,1
SRR2967592,RNA-Seq,200,712109800,PRJNA304502,SAMN04303758,518331681,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1457038,GSM1957557,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957557,iPSC 409B2,SRP066834,58 days,Microdissected cortical-like ventricle from cerebral organoid,2015-12-01T09:42:00Z,1
SRR2967593,RNA-Seq,200,563242000,PRJNA304502,SAMN04303759,415653017,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1457039,GSM1957558,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957558,iPSC 409B2,SRP066834,58 days,Microdissected cortical-like ventricle from cerebral organoid,2015-12-01T09:42:00Z,1
SRR2967594,RNA-Seq,200,528673600,PRJNA304502,SAMN04303760,380430304,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1457040,GSM1957559,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957559,iPSC 409B2,SRP066834,58 days,Microdissected cortical-like ventricle from cerebral organoid,2015-12-01T09:46:00Z,1
SRR2967595,RNA-Seq,200,437854400,PRJNA304502,SAMN04303761,325426437,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1457041,GSM1957560,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957560,iPSC 409B2,SRP066834,58 days,Microdissected cortical-like ventricle from cerebral organoid,2015-12-01T09:43:00Z,1
SRR2967596,RNA-Seq,200,579490000,PRJNA304502,SAMN04303762,429040881,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1457042,GSM1957561,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957561,iPSC 409B2,SRP066834,58 days,Microdissected cortical-like ventricle from cerebral organoid,2015-12-01T09:43:00Z,1
